Latitude,Longitude,Number of Structures,Type of building,Building Material,No of storeys,Type of Building Registration,Use of building,Total No. of Family Member,Gender: Male,Gender: Female,Gender: Others,Physically Disabled,Source of Income,Average Salary,Crops Harvest,Irrigation Facility,Electricity Facility,Road Acces,Nearest Health Facility,Animal Husbandary,No. of old member
27.4123023,85.1495406,1,अस्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,,,,,,,,,,,,,,
27.4155267,85.1319117,2,अस्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,,,,,,,,,,,,,,
27.41585,85.13226,1,स्थायी भवन,आर.सी.सी.,2,थाहा नभएको ,Null,,,,,,,,,,,,,,
27.4276477,85.1456169,1,स्थायी भवन,जस्तापाता,1,नक्सा पास्  भएको र अरु थाहा नभएको ,Residential,5,3,2,,0,Agriculture,30000,Maize,No,Yes,Yes,5Km,Goat,0
27.4275959,85.1457154,2,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,3,2,,0,Agriculture,49000000,Maize,No,Yes,Yes,5Km,Goat,0
27.4340589,85.1414242,1,निर्माणाधीन भवन,"जस्तापाता, आर.सी.सी.",1,थाहा नभएको ,Residential,5,2,3,,0,Agriculture,0,Maize,No,Yes,Yes,5Km,,0
27.42778,85.1454467,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,5,1,4,,0,Agriculture,,Maize,No,Yes,Yes,5km,,0
27.4277846,85.1454455,2,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,6,3,3,,0,Agriculture,,Maize,No,Yes,No,,,
27.4295897,85.144985,1,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,,Maize,No,,Yes,5Km,,0
27.4288982,85.1448958,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,,,,,,,,,,,,,,
27.4288096,85.1450718,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Null,,,,,,,,,,,,,,
27.428405,85.1450883,2,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,7,3,4,,0,Agriculture,,Maize,No,Yes,Yes,4Km,,0
27.4284,85.1450867,1,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,3,1,2,,0,,10000,Maize,No,Yes,No,4Km,,0
27.428406,85.145068,1,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,3,2,1,,0,Agriculture,,Maize,No,Yes,No,4Km,,0
27.4260017,85.1552967,2,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,4,2,2,,0,Agriculture,,Maize,No,Yes,Yes,4Km,,0
27.4235667,85.15704,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,,Agriculture,,Maize,No,Yes,Yes,3Km,,1
27.4235667,85.1570983,1,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,3,2,1,,0,Agriculture,2000,Maize,No,Yes,Yes,3Km,,0
27.4221583,85.1537683,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् र सम्पन्न भएको,Residential,5,2,3,,0,Agriculture,2000,Maize,No,Yes,Yes,3Km,,0
27.4237541,85.1532826,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् र सम्पन्न भएको,Residential,4,2,2,,0,Agriculture,0,Maize,No,Yes,Yes,3Km,,2
27.423689,85.1516805,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् र सम्पन्न भएको,Residential,3,,,,,,,,,,,,,
27.4231083,85.1457915,1,स्थायी भवन,जस्तापाता,2,अभिलेखीकरण भएको,Residential,5,3,2,,0,Agriculture,,Maize,No,Yes,Yes,4Km,,0
27.4238896,85.1456309,2,अस्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,3,2,1,,0,Agriculture,20000,"Wheat, Millet, Maize",No,Yes,Yes,3Km,,0
27.423997,85.1473305,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,5,2,3,,0,Agriculture,,Maize,No,Yes,Yes,4Km,,0
27.4247004,85.1497943,1,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,4,2,2,,0,Agriculture,20000,"Paddy, Wheat, Maize Millet",No,Yes,Yes,3Km,,2
27.4241475,85.1468151,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,4,,,,,,,,,,,,,
27.42409,85.1468517,1,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,6,2,4,,0,Agriculture,,,,,,,,
27.42602,85.1432017,2,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,,,,,,,,,,,,,,
27.4260215,85.1432141,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Null,,,,,,,,,,,,,,
27.4260232,85.1432198,1,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,7,3,4,,0,Agriculture,,Maize,No,Yes,No,,,
27.4269047,85.1471956,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Null,,,,,,,,,,,,,,
27.4254527,85.1505584,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Null,,,,,,,,,,,,,,
27.4256367,85.1504614,2,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,10,4,6,,0,Agriculture,,Maize,No,Yes,No,,,0
27.4297882,85.1500358,1,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Null,,,,,,,,,,,,,,
27.430114,85.149631,1,स्थायी भवन,जस्तापाता,2,थाहा नभएको ,Null,,,,,,,,,,,,,,
27.4302597,85.1492264,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,,,,,,,,,,,,,,
27.4278611,85.1489515,1,अस्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,,,,,,,,,,,,,,
27.4276718,85.1486119,1,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,,,,,,,,,,,,,,
27.428357,85.149531,2,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Null,,,,,,,,,,,,,,
27.4283096,85.1496823,1,स्थायी भवन,जस्तापाता,2,थाहा नभएको ,Null,,,,,,,,,,,,,,
27.4280515,85.1509501,2,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,4,2,2,,,,,,,,,,,
27.4280276,85.151093,1,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,4,2,2,,0,Agriculture,,Maize,No,Yes,,3Km,,1
27.4281874,85.1567747,2,स्थायी भवन,जस्तापाता,2,थाहा नभएको ,Null,,,,,,,,,,,,,,
27.4267383,85.15757,1,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,,,,,,,,,,,,,,
27.4267043,85.1576415,1,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Null,,,,,,,,,,,,,,
27.4268465,85.1578942,2,स्थायी भवन,जस्तापाता,2,थाहा नभएको ,Null,,,,,,,,,,,,,,
27.4271349,85.1593929,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Null,,,,,,,,,,,,,,
27.426965,85.1611983,2,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,4,2,2,,0,Agriculture,,,,,,,,
27.4269659,85.161181,2,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,,,,,,,,,,,,,,
27.426474,85.1623363,1,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,6,3,3,,0,Agriculture,,Maize,No,Yes,No,3Km,,
27.426428,85.1623227,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Null,,,,,,,,,,,,,,
27.4239683,85.1608245,2,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,,,,,,,,,,,,,,
27.4241222,85.1618942,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,,Maize,No,Yes,Yes,2Km,,
27.422645,85.1623442,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Null,,,,,,,,,,,,,,
27.4224833,85.16203,2,स्थायी भवन,जस्तापाता,2,थाहा नभएको ,Null,,,,,,,,,,,,,,
27.422048,85.1623722,2,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,,,,,,,,,,Yes,No,,,
27.4216443,85.1602806,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् र सम्पन्न भएको,Residential,4,2,2,,0,Agriculture,30000,"Wheat, Millet, Maize",No,Yes,Yes,2Km,,1
27.4212279,85.1606265,1,अस्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,,,,,,,,,,,,,,
27.4211864,85.1606708,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् र सम्पन्न भएको,Residential,5,2,3,,0,,,,,No,No,,,0
27.4211608,85.1606984,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् र सम्पन्न भएको,Residential,6,3,3,,0,Agriculture,,Maize,No,Yes,Yes,2Km,,0
27.4210058,85.1607637,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् र सम्पन्न भएको,Residential,7,3,4,,0,Agriculture,,Maize,No,Yes,No,2Km,,1
27.4209434,85.1607015,2,अस्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,4,2,2,,0,Agriculture,,Maize,No,Yes,Yes,2Km,,
27.417902,85.1643755,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,7,2,5,,0,Agriculture,,Maize,No,Yes,No,2Km,,
27.4179318,85.164378,1,अस्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,,,,,,,,,,,,2Km,,
27.4176592,85.159974,2,अस्थायी भवन,जस्तापाता,2,थाहा नभएको ,Residential,,,,,,,,,,,,,,
27.4173794,85.1595805,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,6,3,3,,0,Agriculture,,Maize,No,Yes,Yes,3Km,,0
27.4173731,85.1596046,2,स्थायी भवन,जस्तापाता,1,नक्सा पास् र सम्पन्न भएको,Residential,4,2,2,,0,Agriculture,,Maize,No,Yes,Yes,3Km,,0
27.4165912,85.1568526,1,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,4,2,2,,0,Business,20009,Maize,No,Yes,Yes,3Km,,0
27.416108,85.1564162,2,स्थायी भवन,"जस्तापाता, आर.सी.सी.",2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,,,,,,,,,,,,,,
27.4163048,85.156085,2,स्थायी भवन,"जस्तापाता, आर.सी.सी.",1,अभिलेखीकरण भएको,Residential,6,3,3,,0,Agriculture,10000,Maize,No,Yes,Yes,3Km,,1
27.4163298,85.1591135,1,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,4,2,2,,0,Agriculture,,Maize,No,Yes,Yes,4Km,,1
27.4164201,85.1582366,2,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,2,1,1,,0,Agriculture,20000,Maize,No,Yes,Yes,3Km,,1
27.4158977,85.1558726,2,स्थायी भवन,जस्तापाता,1,नक्सा पास् र सम्पन्न भएको,Residential,8,4,4,,,Driving,30000,Maize,Yes,Yes,No,2km,,0
27.4167455,85.1549369,2,स्थायी भवन,"जस्तापाता, आर.सी.सी.",1,अभिलेखीकरण भएको,Residential,12,5,7,,0,Agriculture,,Maize,No,Yes,No,,,0
27.4168165,85.1550447,2,स्थायी भवन,जस्तापाता,1,अभिलेखीकरण भएको,Residential,5,2,3,,,,,,,Yes,,3km,,
27.4174917,85.15413,2,स्थायी भवन,"जस्तापाता, आर.सी.सी.",2,थाहा नभएको ,Null,,,,,,,,,,,,,,
27.4174956,85.1541416,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,,,,,,,,,,,,,,
27.4166048,85.1539354,4,स्थायी भवन,जस्तापाता,1,नक्सा पास् र सम्पन्न भएको,Residential,5,3,2,,0,Agriculture,,Maize,No,Yes,Yes,3Km,,1
27.4145197,85.1536952,2,स्थायी भवन,जस्तापाता,1,नक्सा पास् र सम्पन्न भएको,Residential,2,1,1,,0,"Agriculture, Business",,Maize,No,Yes,No,3Km,,0
